,Unnamed: 0,Unnamed: 0.1,ID,tweet_id,text,missing_text,Text_Only_Informative,Image_Only_Informative,Directed_Hate,Generalized_Hate,Sarcasm,Allegation,Justification,Refutation,Support,Oppose
7276,7276,7276,7276,1.04901e+18,"One reason I find Tarana inspiring amp always try to reference her when I’m in schools is she’s generous enough to the rest of us to talk about her flaws amp mistakes  grew out of her being a damaged person who kind of screwed up She didn’t have to reveal this but chose to 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7277,7277,7277,7277,1.04901e+18,"Ben Jennings on Brett Kavanaughs confirmation to the supreme court  Kavanaugh SupremeCourtJustice SupremeCourtJusticeBrettKavanaugh   Satire cartoons – political cartoon gallery in London 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7278,7278,7278,7278,1.049e+18,"A year after the  movement began South Korean women are saying WithYou as they break the silence surrounding sexual harassment TheJihyeLee reports tictocnews  tictoc
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7279,7279,7279,7279,1.049e+18,"ezralevant Everybody knows that the press amp the media are owned by the liberals and they are biased and dishonest That’s why people don’t trust fake news any more Eg CBC acts like a prostitute when it comes to Trudeau they get paid for the dirty job Are you shocked   
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7280,7280,7280,7280,1.049e+18," mannyottawa NancyPelosi POTUS Everybody knows that the press amp the media are owned by the liberals and they are biased and dishonest That’s why people don’t trust fake news any more Eg CBC acts like a prostitute when it comes to Trudeau they get paid for the dirty job Are you shocked   
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7281,7281,7281,7281,1.04899e+18,"Been absolutely desperate to tweet about the KavanaughConfirmation but cant think of anything intelligent to say so Ive gone with this GIF

KavanaughVote Kavanaugh KavanaughConfirmed KavanaughConfirmationHearings KavanaughHearings USA SCOTUS leadership  MenToo 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7282,7282,7282,7282,1.04899e+18,"ZahraBilloo You should be disgusted with sharia and Islam that subjugate and enslave women You are a fake feminist I can’t stand your hypocrisy  Feminism KavanaughConfirmed HumanRights USA Islam 

ACTBrigitte Imamofpeace AnnCoulter mannyottawa TuckerCarlson 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7283,7283,7283,7283,1.04899e+18,"Leading Responsibly in the Time of  
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7284,7284,7284,7284,1.04898e+18,"SNL Kate McKinnon Aidy Bryant and Awkwafina Talk About The Year In  
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7285,7285,7285,7285,1.04898e+18,"My heart is with all survivors today with all those who feel they cannot come forward for fear of not being believed or heard We deserve better we are worth more and we must keep making noise  Kavanaugh  
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7286,7286,7286,7286,1.04898e+18,"Fine I will say it I Do not Believe Dr Christine Blasey Ford I found her testimony to be false and untrue Lets all stop the BS   SundayMorning  AlyssaMilano kathygriffin KayaJones DonaldJTrumpJr SundayFunday 
",0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7287,7287,7287,7287,1.04897e+18,"One year on from  JessicaBennett gender editor at The New York Times looks at what the movement has achieved  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7288,7288,7288,7288,1.04897e+18,"In the meantime I would love to hear anyone who disagrees and thinks  is empowering If anyone else is having a tough time reach out and we can chat or exchange cat videos and silly but healing things until the storm passes Much love  Here is a cat 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7289,7289,7289,7289,1.04897e+18,"Just been on LBC discussing Brett Kavanaugh and whether women over  think  has gone too far 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7290,7290,7290,7290,1.04897e+18,"It really isn’t you know EvaWiseman
Important to remember  was founded by the amazing TaranaBurke in  Aside from simple accuracy women of colour never get fair credit for their achievements 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7291,7291,7291,7291,1.04897e+18,"Mock Neck Leopard Print Top Fashion Trends of AutumnWinter in the age a  and the selfcontained woman Its all about animal print From leopard to ocelot zebra to tiger wild stripes and spots dominate the looklove l shopfourmi bikini animalprint autumn gorg… 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7292,7292,7292,7292,1.04897e+18,"Mock Neck Leopard Print Top Fashion Trends of AutumnWinter in the age a  and the selfcontained woman Its all about animal print From leopard to ocelot zebra to tiger wild stripes and spots dominate the looklove l shopfourmi bikini animalprint autumn gorg… 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7293,7293,7293,7293,1.04897e+18,"Mock Neck Leopard Print Top Fashion Trends of AutumnWinter in the age a  and the selfcontained woman Its all about animal print From leopard to ocelot zebra to tiger wild stripes and spots dominate the looklove l shopfourmi bikini animalprint autumn gorg… 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7294,7294,7294,7294,1.04897e+18,"You might not know why women dont speak out about sexual abuse but I do Fat Mo has been  years in the making Its fiction just about  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7295,7295,7295,7295,1.04896e+18,"Dear survivor in solidarity The Gemini Project NoJusticeNoSeat  WeBelieveSurvivors 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7296,7296,7296,7296,1.04896e+18,"Mock Neck Leopard Print Top Fashion Trends of AutumnWinter in the age a  and the selfcontained woman Its all about animal print From leopard to ocelot zebra to tiger wild stripes and spots dominate the looklove l shopfourmi bikini animalprint autumn gorg… 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7297,7297,7297,7297,1.04896e+18,"Mock Neck Leopard Print Top Fashion Trends of AutumnWinter in the age a  and the selfcontained woman Its all about animal print From leopard to ocelot zebra to tiger wild stripes and spots dominate the looklove l shopfourmi bikini animalprint autumn gorg… 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7298,7298,7298,7298,1.04896e+18,"Today at cheltlitfest   Does the  movement represent a watershed moment for women’s rights or does it only empower a small segment of society We discuss this and much more CheltLitFest 

",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7299,7299,7299,7299,1.04896e+18,"Mock Neck Leopard Print Top Fashion Trends of AutumnWinter in the age a  and the selfcontained woman Its all about animal print From leopard to ocelot zebra to tiger wild stripes and spots dominate the looklove l shopfourmi bikini animalprint autumn gorg… 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7300,7300,7300,7300,1.04896e+18,"Mock Neck Leopard Print Top Fashion Trends of AutumnWinter in the age a  and the selfcontained woman Its all about animal print From leopard to ocelot zebra to tiger wild stripes and spots dominate the looklove l shopfourmi bikini animalprint autumn gorg… 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7301,7301,7301,7301,1.04895e+18,"You have to love yourself and try very amhard after abuse Its easy to feel broken alone unloved lonely emotional Celebrateallsuccess even if its just getting out of bed Thats massive  
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7302,7302,7302,7302,1.04895e+18,"It started with the New York Times report on Harvey Weinstein Since then  has spanned industries and gender 
",0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7303,7303,7303,7303,1.04895e+18,"Are we witnessing the death of sex in fashion As a mass coverup takes hold of wardrobes and runways we ask what does  mean for fashion 

fashiontrends fashionstyle fashionnews 
",0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7304,7304,7304,7304,1.04894e+18,"JUSTICE Lady Justice Looks Depressed   little black bird says Is it any wonder Kavanaugh KavanaughConfirmed KavanaughSwornIn KavanaighAppointed SenateDems HouseJudDems HouseDemocrats TheDemocrats OurDA senjudiciary SenateGOP senatemajldr SenBooker 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7305,7305,7305,7305,1.04894e+18,"FiLiAcharity s annual feminist conference  Oct in Manchester promotes groundbreaking discussion by extraordinary women  survivors activists amp academics  on major womens rights issues You are invited INFO 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7306,7306,7306,7306,1.04894e+18,"VideoCast From Damage to Hope  Beyond Brett Kavanaugh ScottLucasEA on Facebook Live

 …

Trump  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7308,7308,7308,7308,1.04893e+18,"TrumpWatch Day  Shame Shame Shame  Kavanaugh Sworn In Amid Protests 

 …

Trump  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7309,7309,7309,7309,1.04893e+18,"Searching for solace after KavanaughConfirmed punch to the gut EvaWiseman column offers some KavaNOPE  
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7310,7310,7310,7310,1.04893e+18,"Tempted to do some shoplifting  kavanaugh 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7311,7311,7311,7311,1.04892e+18,"From the book How to Become a MiracleWorker with your Life by Dr Bruno Roque Cignacco LINK BOOK   
genius hooponopono  wisdom inspiration motivation quote quotedaily wealth success mindset bitcoin business entrepreneur investor  LOA 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7312,7312,7312,7312,1.04892e+18,"From the book How to Become a MiracleWorker with your Life by Dr Bruno Roque Cignacco LINK BOOK   
genius hooponopono  wisdom inspiration motivation quote quotedaily wealth success mindset bitcoin business entrepreneur investor  LOA 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7313,7313,7313,7313,1.04892e+18," From the book How to Become a MiracleWorker with your Life by Dr Bruno Roque Cignacco LINK BOOK   
genius hooponopono  wisdom inspiration motivation quote quotedaily wealth success mindset bitcoin business entrepreneur investor  LOA 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7315,7315,7315,7315,1.0489e+18,"Theresa May scuppered proposals to widen UK gender pay gap reporting amp MorrisseyHelena didnt utter a word 

WHY NO MENTION OF GENDER PAY GAP REPORTING IN YESTERDAYS FT INTERVIEW brookeamasters

For more 

GlassCeiling  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7316,7316,7316,7316,1.0489e+18,"BloomsBlogs actually you was in attendance on New Year’s Eve when a  year old girl was sexually assaulted by your very good friend is she a demasculating bitch for reporting it or are you just believing what you are told Don’t judge   movement  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7317,7317,7317,7317,1.0489e+18,"Surely 

 IBelieveHer thisisnotjustice Kavanaugh 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7318,7318,7318,7318,1.0489e+18,"BloomsBlogs nice to see you are against the  movement and the fact women are coming out of the woodwork regarding the abuse at the hands of men Shameful and disgraceful calling them Demasculating Bitches 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7319,7319,7319,7319,1.0489e+18,"Bollywood actress takes  claims to police  TimesLIVE 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7320,7320,7320,7320,1.04889e+18," strikes a chord at McDonald’s 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7321,7321,7321,7321,1.04888e+18,"Podcast The Movement Beyond The Confirmation of Brett Kavanaugh ScottLucasEA w BBCRadioWales 

 … … …

KavanaughConfirmation  
",0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7322,7322,7322,7322,1.04888e+18,"Sheffield SWP branch mtg Thurs th Oct pm at CURC  Sexism amp the System All welcome More info at link below

",0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7323,7323,7323,7323,1.04888e+18,"It took a year but  is finally roiling Bollywood and Indian media  Quartz 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7324,7324,7324,7324,1.04888e+18,"On air soon w AlJazeeraEnglish

Beyond Kavanaugh there is hope



 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7325,7325,7325,7325,1.04887e+18,"Brilliant ⁦EvaWiseman⁩   inappropriate male behaviour is shameful  in my st job my manager locked us in the manager’s toilet to assault me BUT recently more pain has been caused to me by women in power  sadly more women in power is only part of the answer 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7326,7326,7326,7326,1.04887e+18,"I’ve written this for the Sunday Express today on the  campaign Brett Kavanaugh amp Cristiano Ronaldo 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7327,7327,7327,7327,1.04887e+18,"Can’t believe I’m tweeting this again Shame on you GOP  Kavanaugh  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7328,7328,7328,7328,1.04887e+18,"Bollywood actress Tanushree Dutta takes  claims to police  South China Morning Post 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7329,7329,7329,7329,1.04887e+18,"SupportOurLefty MickGreenhough Yet another fake feminist LeanneWood in the UK jumping on the bandwagon of  movement whilst IGNORING all the young girls who have bravely spoken out about Asian sexual grooming gangs operating across the UK hypocrite What must our girls do to be safe  
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7330,7330,7330,7330,1.04886e+18,"The anatomy of a hashtag — a visual analysis of the  Movement   
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7331,7331,7331,7331,1.04886e+18,"On air in  minutes w CNNi to discuss Kavanaugh and how we act to prevent further damage to US values and system 

 NeverthelessWePersist 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7332,7332,7332,7332,1.04886e+18,"David Rowe on  Kavanaugh appointment as a Supreme Court Judge SupremeCourtJustice SupremeCourtJusticeBrettKavanaugh     Satire cartoons – political cartoon gallery in London 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7334,7334,7334,7334,1.04885e+18,"Bollywoods dark secrets revealed Indias  gains momentum as Tanushree Kangana and Pooja Bhatt open up  Times Now 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7335,7335,7335,7335,1.04885e+18,"Women will RISE UP 
Feminism BelieveSurvivors
BelieveWomen
ForOurDaughters
WomensMarch
IAmTheChange
 CancelKavanaugh 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7336,7336,7336,7336,1.04885e+18,"Amanda Palmer reveals powerful video for ‘Mr Weinstein Will See You Now’ on anniversary of  
 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7337,7337,7337,7337,1.04884e+18,"as out conference is during Black History Month we are grateful to the women of colour who have and who are making history  founder Tamara Burke a modern day Shero 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7339,7339,7339,7339,1.04884e+18,"We’ve had  Now we need EnoughIsEnough and a campaign of massive civil disobedience 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7340,7340,7340,7340,1.04884e+18,"For each and every girl and woman out there never let the fire inside you fade Speak up speak out share your story womenoffire IBelieveHer  womenrising empowergirls  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7341,7341,7341,7341,1.04884e+18,"The Interview Rose McGowan the actress who exposed Harvey Weinstein on the truth about  Interview by DeccaJourno 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7342,7342,7342,7342,1.04884e+18,"I still believe her BrettKavanaugh FuckTrump Equality  
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7343,7343,7343,7343,1.04884e+18,"Man is by nature a social animal
Man cannot live alone He must satisfy certain natural basic needs in order to survive
 AIBalatkaris 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7344,7344,7344,7344,1.04883e+18,"One year on from  JessicaBennett gender editor at The New York Times looks at what the movement has achieved 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7345,7345,7345,7345,1.04883e+18,"Not just in America I will always believe survivors kavanaugh  BelieveWomen  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7346,7346,7346,7346,1.04882e+18,"Lady GaGas powerful statement supporting Brett Kavanaugh accuser as  movement reacts to confirmation with anger 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7349,7349,7349,7349,1.04876e+18,"How the pressure from journalists amp social media voices are slowly holding powerful men accountable in India barely days after TanushreeDutta spoke about her story  in India finally creating waves TimesUp 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7351,7351,7351,7351,1.04875e+18,"One year on from  sexual misconduct prosecutions are still rare in Hollywood 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7352,7352,7352,7352,1.04875e+18,"One year on from  sexual misconduct prosecutions are still rare in Hollywood 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7353,7353,7353,7353,1.04875e+18,"Can you imagine a world where country leaders believed survivors   
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7354,7354,7354,7354,1.04874e+18,"Lady GaGas powerful statement supporting Brett Kavanaugh accuser Christine Blasey Ford as  movement reacts to confirmation with anger 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7355,7355,7355,7355,1.04873e+18,"kathygriffin This film seems to fit at this moment in time All victims men amp women nevergiveup  justicefordrford ibelieveher  
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7357,7357,7357,7357,1.04872e+18,"The Interview rosemcgowan the actress who exposed Harvey Weinstein on the truth about  Interview by DeccaJourno 
",0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7358,7358,7358,7358,1.04872e+18,"Morten Morland on  Kavanaugh appointment as a Supreme Court Judge SupremeCourtJustice SupremeCourtJusticeBrettKavanaugh    Satire cartoons – political cartoon gallery in London 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7359,7359,7359,7359,1.04871e+18,"BURN IT ALL DOWN  My current feeling What an insult to so many of us KavanaughConfirmed BelieveSurvivors BelieveHer endVAWG mvmt  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7360,7360,7360,7360,1.0487e+18,"pawarkam mannyottawa Scotus  I am happy for KavanaughConfirmation  
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7361,7361,7361,7361,1.04869e+18,"This is a message for Dr Ford

What you bravely did was not in vain Like the  movement you have opened a door and a flood will pour through

Now we know how little the western world really values women 

Now hear us scream 
",0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7362,7362,7362,7362,1.04869e+18,"The uproarious laughter that KAL will never forget  Kavanaugh SupremeCourtJustice SupremeCourtJusticeBrettKavanaugh   Satire cartoons – political cartoon gallery in London 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7363,7363,7363,7363,1.04868e+18,"In the wake of  US hotels are giving workers panic buttons  tictoc
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7364,7364,7364,7364,1.04868e+18,"This week in ShortList we find out that the big fashion trends are Poundshop Halloween Elvis meets Kenfrom Barbie in a delightful shiny pink combo and a little number we’re calling Bay City Roller Flasher Jacket Ladies Bum Tshirt’ So hip so now so  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7369,7369,7369,7369,1.05228e+18,"BetiBachao Was Warning Not Slogan MrPatra Given Lecture About Nari Shakti When Asked About MJAkbar He Run away  India 
BJP asadowaisi ShehlaRashid ReallySwara RoflGandhi PunStarr saileenas zoobear rohinisgh RifatJawaid freethinker khanumarfa 
",0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
